Start Time,Period (min),NE Name,Cell,L.RA.TA.UE.Index0 (None),L.RA.GrpA.Att (None),L.RA.GrpA.Resp (None),L.RA.GrpA.ContResolution (None),L.RA.GrpB.Att (None),L.RA.GrpB.Resp (None),L.RA.GrpB.ContResolution (None),L.RRC.ConnReq.Msg (None),L.RRC.ConnReq.Att (None),L.RRC.ConnReq.Att.Emc (None),L.RRC.ConnReq.Att.HighPri (None),L.RRC.ConnReq.Att.Mt (None),L.RRC.ConnReq.Att.MoSig (None),L.RRC.ConnReq.Att.MoData (None),L.RRC.ConnSetup (None),L.RRC.ConnReq.Succ (None),L.RRC.ConnReq.Succ.Emc (None),L.RRC.ConnReq.Succ.HighPri (None),L.RRC.ConnReq.Succ.Mt (None),L.RRC.ConnReq.Succ.MoSig (None),L.RRC.ConnReq.Succ.MoData (None),L.RRC.ConnReq.Att.DelayTol (None),L.RRC.ConnReq.Succ.DelayTol (None),L.RRC.ConnSetup.TimeAvg (ms),L.RRC.ConnReq.Msg.disc.FlowCtrl (None),L.RRC.ConnReq.Msg.disc.Illegal (None),L.RRC.SetupFail.NoReply (None),L.RRC.SetupFail.Rej (None),L.RRC.SetupFail.Rej.FlowCtrl (None),L.RRC.SetupFail.Rej.ForbidAc (None),L.RRC.SetupFail.Rej.MMEOverload (None),L.RRC.SetupFail.Rej.Other (None),L.RRC.SetupFail.ResFail (None),L.RRC.SetupFail.ResFail.CellBarred (None),L.RRC.SetupFail.ResFail.Other (None),L.RRC.SetupFail.ResFail.PUCCH (None),L.RRC.SetupFail.ResFail.SRS (None),L.RRC.SetupFail.ResFail.UserSpec (None),L.RRC.ConnReq.Max (None),L.S1Sig.ConnEst.Att (None),L.S1Sig.ConnEst.Succ (None),L.E-RAB.InitAttEst (None),L.E-RAB.InitSuccEst (None),L.E-RAB.SuccEst (None),L.E-RAB.AttEst (None),L.E-RAB.FailEst.MME (None),L.E-RAB.FailEst.TNL (None),L.E-RAB.FailEst.RNL (None),L.E-RAB.FailEst.X2AP (None),L.E-RAB.FailEst.Other (None),L.E-RAB.AbnormRel (None),L.E-RAB.NormRel (None),L.E-RAB.AbnormRel.Radio (None),L.E-RAB.AbnormRel.TNL (None),L.E-RAB.AbnormRel.Cong (None),L.E-RAB.AbnormRel.HOFailure (None),L.E-RAB.AbnormRel.MME (None),L.RA.TA.UE.Index1 (None),L.RA.TA.UE.Index10 (None),L.RA.TA.UE.Index11 (None),L.RA.TA.UE.Index2 (None),L.RA.TA.UE.Index3 (None),L.RA.TA.UE.Index4 (None),L.RA.TA.UE.Index5 (None),L.RA.TA.UE.Index6 (None),L.RA.TA.UE.Index7 (None),L.RA.TA.UE.Index8 (None),L.RA.TA.UE.Index9 (None),L.ChMeas.CQI.DL.0 (None),L.ChMeas.CQI.DL.1 (None),L.ChMeas.CQI.DL.10 (None),L.ChMeas.CQI.DL.11 (None),L.ChMeas.CQI.DL.12 (None),L.ChMeas.CQI.DL.13 (None),L.ChMeas.CQI.DL.14 (None),L.ChMeas.CQI.DL.15 (None),L.ChMeas.CQI.DL.2 (None),L.ChMeas.CQI.DL.3 (None),L.ChMeas.CQI.DL.4 (None),L.ChMeas.CQI.DL.5 (None),L.ChMeas.CQI.DL.6 (None),L.ChMeas.CQI.DL.7 (None),L.ChMeas.CQI.DL.8 (None),L.ChMeas.CQI.DL.9 (None),L.UL.Interference.Avg (dBm),L.UL.Interference.Max (dBm),L.UL.Interference.Min (dBm),L.Cell.Avail.Dur (s),L.Cell.Unavail.Dur.Sys (s),L.Cell.Unavail.Dur.Manual (s),L.Cell.Unavail.Dur.EnergySaving (s),L.Cell.Unavail.Dur.Sys.S1Fail (s),L.Traffic.User.Avg (None),L.Traffic.User.Max (None)
8/7/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",57,62876,62873,15555,7156,7156,1775,14392,14328,0,0,3670,5151,5507,14328,14135,0,0,3657,5011,5467,0,0,485,0,NIL,193,0,0,0,0,0,0,0,0,0,0,0,12,14136,14109,14536,10293,12285,16533,4224,0,24,0,0,249,17785,249,0,0,0,1,89,0,0,412,563,550,1187,15747,3565,0,0,52061,47518,560004,586175,536431,348835,228934,265590,54979,157925,235810,390045,505058,640398,756562,579561,-118,-88,-122,3600,0,0,0,0,134.653,176
8/7/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",56,60112,60112,15348,5081,5081,1162,13976,13926,0,0,3638,5035,5253,13926,13766,0,0,3632,4910,5224,0,0,395,0,NIL,160,0,0,0,0,0,0,0,0,0,0,0,13,13768,13744,14580,11643,13722,16661,2928,0,11,0,0,154,19151,154,0,0,0,4,70,0,0,302,532,562,1575,14839,3335,0,0,46214,46504,613708,619043,601885,366555,219442,279789,48282,124294,197170,397190,491607,693649,759319,616244,-118,-92,-122,3600,0,0,0,0,144.983,180
8/7/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",26,50156,50155,13933,4455,4455,934,12855,12815,0,0,3510,4436,4869,12815,12694,0,0,3502,4350,4842,0,0,333,0,NIL,121,0,0,0,0,0,0,0,0,0,0,0,12,12696,12680,13610,11406,13284,15489,2201,0,4,0,0,156,18489,156,0,0,0,0,36,0,0,339,483,609,1230,13871,2757,0,0,31746,27702,539540,469725,460050,288642,179586,217583,27227,91319,173785,321860,484276,679124,746782,620756,-119,-91,-122,3600,0,0,0,0,130.664,170
8/7/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",22,53475,53471,12775,5061,5061,1374,11777,11744,0,0,3422,4222,4100,11744,11634,0,0,3418,4140,4076,0,0,292,0,NIL,110,0,0,0,0,0,0,0,0,0,0,0,12,11633,11611,12211,10706,12532,14042,1501,0,9,0,0,207,16559,207,0,0,0,0,31,0,0,537,572,444,878,12701,2480,0,0,27910,31689,544585,455860,396688,232541,185438,198731,44512,118885,193668,360266,430308,599672,731048,587165,-119,-92,-122,3600,0,0,0,0,109.889,146
8/7/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",15,58229,58229,11895,4196,4196,753,10052,10018,0,0,3281,3551,3186,10018,9923,0,0,3277,3488,3158,0,0,232,0,NIL,95,0,0,0,0,0,0,0,0,0,0,0,10,9921,9907,10461,9697,11139,11907,761,0,7,0,0,227,15173,227,0,0,0,0,52,0,0,812,825,715,843,10327,2312,0,0,27887,52108,523134,427398,407515,255014,196783,165773,52906,151676,268641,390277,477501,648617,735940,546043,-118,-89,-122,3600,0,0,0,0,93.533,143
8/7/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,47285,47283,10132,3368,3368,262,9133,9113,0,0,2862,3242,3009,9113,9074,0,0,2856,3220,2998,0,0,168,0,NIL,39,0,0,0,0,0,0,0,0,0,0,0,9,9074,9061,9600,9150,10506,10960,451,0,3,0,0,157,13514,157,0,0,0,0,88,0,0,946,757,518,735,7797,1918,0,0,30454,31942,481189,338611,349253,229891,190273,243582,43968,155436,263438,378323,371939,515938,589583,481695,-118,-96,-122,3600,0,0,0,0,77.885,119
8/8/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,43566,43566,9251,1844,1844,27,7919,7897,0,0,2710,2510,2677,7897,7856,0,0,2708,2484,2664,0,0,179,0,NIL,41,0,0,0,0,0,0,0,0,0,0,0,10,7856,7848,8894,8500,9622,10019,393,0,4,0,0,178,11317,178,0,0,0,0,140,0,0,935,641,488,678,6263,1702,0,0,31722,33889,347719,276135,304978,178102,160503,203590,52789,144468,242879,370029,384442,530010,588200,419447,-118,-96,-122,3600,0,0,0,0,63.539,104
8/8/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",19,42535,42534,8263,1525,1525,84,7706,7689,0,0,2722,2302,2665,7689,7658,0,0,2720,2284,2654,0,0,125,0,NIL,31,0,0,0,0,0,0,0,0,0,0,0,9,7658,7646,9037,8827,9932,10144,210,0,2,0,0,101,11185,101,0,0,0,0,149,0,0,1054,726,346,625,5050,1605,0,0,26811,40163,288840,164268,171533,146356,125503,226209,35125,110684,209902,306030,316746,480968,537927,360627,-119,-98,-122,3600,0,0,0,0,54.667,79
8/8/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,43371,43371,7825,1443,1443,16,7323,7306,0,0,2840,1970,2496,7306,7280,0,0,2838,1956,2486,0,0,109,0,NIL,26,0,0,0,0,0,0,0,0,0,0,0,9,7280,7271,8995,8881,9729,9846,114,0,3,0,0,47,10805,47,0,0,0,2,128,0,0,1160,655,283,550,4540,1480,0,0,22216,14616,265774,204730,168334,100117,93305,193290,22817,63952,131839,201213,196528,301129,509306,330880,-119,-97,-122,3600,0,0,0,0,44.118,76
8/8/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,45249,45249,7519,1523,1523,15,7103,7092,0,0,2866,1884,2342,7092,7077,0,0,2864,1879,2334,0,0,71,0,NIL,15,0,0,0,0,0,0,0,0,0,0,0,11,7077,7070,8711,8626,9364,9450,85,0,1,0,0,21,10090,21,0,0,0,0,128,0,0,1077,690,268,488,4193,1391,0,0,17001,12364,222868,151387,118236,82886,103067,135614,20248,59785,102855,161605,182761,255761,336634,251602,-120,-94,-122,3600,0,0,0,0,36.548,55
8/8/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,40539,40539,7380,1258,1258,10,6877,6863,0,0,2804,1904,2155,6863,6852,0,0,2804,1894,2154,0,0,78,0,NIL,11,0,0,0,0,0,0,0,0,0,0,0,9,6852,6848,8391,8333,8992,9050,58,0,0,0,0,31,9603,31,0,0,0,1,177,0,0,840,649,516,395,4134,1316,0,0,18637,11970,200879,115436,113585,90473,99419,132987,18886,73941,139022,220166,265812,287068,455272,250064,-120,-99,-122,3600,0,0,0,0,34,52
8/8/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,34358,34358,6981,939,939,30,6672,6667,0,0,2639,1681,2347,6667,6660,0,0,2639,1674,2347,0,0,54,0,NIL,7,0,0,0,0,0,0,0,0,0,0,0,9,6660,6659,8257,8222,8799,8835,33,0,3,0,0,17,9827,17,0,0,0,0,68,0,0,786,491,264,425,4435,1279,0,0,14895,10314,219592,131401,161187,195344,155265,165464,11200,55244,98244,191179,220498,261496,353969,258022,-120,-101,-122,3600,0,0,0,0,34.537,56
8/8/2021 6:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,33045,33045,6555,1025,1025,53,6300,6295,0,0,2592,1723,1980,6295,6281,0,0,2592,1709,1980,0,0,61,0,NIL,14,0,0,0,0,0,0,0,0,0,0,0,8,6281,6273,7441,7419,8085,8107,22,0,0,0,0,30,9281,30,0,0,0,0,96,0,0,635,436,237,403,4210,1469,0,0,18926,11512,230162,187947,180442,211161,154753,178483,15271,57012,125916,174382,215901,252163,287905,255152,-120,-93,-122,3600,0,0,0,0,33.842,57
8/8/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",10,27762,27762,7961,767,767,91,7735,7733,0,0,3238,2341,2154,7733,7715,0,0,3236,2331,2148,0,0,72,0,NIL,18,0,0,0,0,0,0,0,0,0,0,0,12,7716,7715,8585,8549,9536,9574,37,0,1,0,0,47,11031,46,0,0,1,0,26,0,0,327,371,317,496,6198,1710,0,0,17830,12369,292919,264817,203427,159943,140989,202722,12893,51105,72598,114378,210018,304744,437142,372926,-120,-103,-122,3600,0,0,0,0,42.241,62
8/8/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,35372,35372,10626,1036,1036,77,10232,10221,0,0,4070,3357,2794,10221,10189,0,0,4064,3336,2789,0,0,95,0,NIL,32,0,0,0,0,0,0,0,0,0,0,0,11,10189,10181,11039,10913,12356,12482,124,0,2,0,0,85,14881,85,0,0,0,0,14,0,0,145,349,424,891,8931,2185,0,0,28511,22077,507169,341665,281740,169899,143711,206380,19910,48222,72311,138800,222334,410759,500753,488210,-119,-100,-122,3600,0,0,0,0,61.042,100
8/8/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",26,52548,52548,12775,1951,1951,177,12244,12219,0,0,4161,4711,3347,12219,12161,0,0,4155,4672,3334,0,0,148,0,NIL,58,0,0,0,0,0,0,0,0,0,0,0,12,12161,12146,11999,11599,13604,14006,400,0,2,0,0,147,17708,147,0,0,0,3,51,0,0,231,464,521,1011,11154,3264,0,0,53201,54441,508332,460956,391771,296551,214034,453694,63015,123968,153353,260378,336163,402579,584577,602323,-120,-102,-122,3600,0,0,0,0,89.084,132
8/8/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",33,70574,70572,15943,3341,3341,381,15020,14971,0,0,4184,5711,5076,14971,14778,0,0,4173,5561,5044,0,0,359,0,NIL,193,0,0,0,0,0,0,0,0,0,0,0,14,14780,14752,14699,12192,14364,16871,2504,0,3,0,0,234,19608,234,0,0,0,2,51,0,0,410,741,926,1390,13802,3864,0,0,64361,40559,611317,493439,446889,374226,250951,410977,40238,118011,216916,337372,412167,544262,691093,662255,-118,-95,-122,3600,0,0,0,0,133.191,173
8/8/2021 11:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",28,82955,82954,16855,7322,7322,1438,15746,15692,0,0,3809,5867,6016,15692,15347,0,0,3790,5589,5968,0,0,673,0,NIL,345,0,0,0,0,0,0,0,0,0,0,0,14,15349,15320,15751,10988,12968,17735,4735,0,32,0,0,268,18501,266,0,0,2,1,69,0,0,436,795,1117,1946,15027,3964,0,0,46742,40133,712318,599415,591366,420439,272069,287249,48884,136204,208573,343536,463758,644582,881830,807378,-117,-90,-122,3600,0,0,0,0,153.501,197
8/8/2021 12:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",54,65286,65284,14016,7216,7216,1685,13023,12994,0,0,3608,4938,4448,12994,12841,0,0,3602,4810,4429,0,0,458,0,NIL,153,0,0,0,0,0,0,0,0,0,0,0,13,12840,12819,13053,10457,12303,14901,2592,0,6,0,0,159,17309,159,0,0,0,3,42,0,0,300,830,1016,1895,12813,3354,0,0,33295,35205,753355,634841,564322,363910,218559,242787,40624,117567,200067,328263,435156,562448,708456,767667,-118,-94,-122,3600,0,0,0,0,143.273,175
8/8/2021 13:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",30,52069,52069,13179,5777,5777,1626,12251,12229,0,0,3639,4685,3905,12229,12161,0,0,3638,4632,3891,0,0,300,0,NIL,68,0,0,0,0,0,0,0,0,0,0,0,12,12161,12133,12190,10728,12673,14139,1462,0,4,0,0,148,17940,148,0,0,0,1,68,0,0,307,667,636,2268,12434,3181,0,0,30241,32982,657764,538895,550592,364300,223910,270554,38367,104744,168475,253660,351561,500657,669953,735492,-118,-96,-122,3600,0,0,0,0,132.879,171
8/8/2021 14:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",34,65017,65014,14598,5155,5155,1188,13593,13574,0,0,3890,5083,4601,13574,13466,0,0,3888,4996,4582,0,0,338,0,NIL,108,0,0,0,0,0,0,0,0,0,0,0,11,13466,13437,13827,11923,14122,16027,1895,0,10,0,0,151,19960,151,0,0,0,3,59,0,0,295,784,679,1848,13718,3444,0,0,41348,37470,643140,571436,530884,369471,206433,293896,43845,96724,179272,287624,400255,590512,676043,693789,-118,-89,-122,3600,0,0,0,0,138.671,185
8/8/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",31,69730,69727,15206,5264,5263,1306,14101,14061,0,0,3798,5305,4958,14061,13907,0,0,3792,5182,4933,0,0,449,0,NIL,154,0,0,0,0,0,0,0,0,0,0,0,14,13907,13878,14279,11384,13489,16392,2891,0,12,0,0,175,19336,175,0,0,0,3,45,0,0,379,818,732,1857,13802,3890,0,0,41470,46150,590575,503087,446110,326943,204472,294509,43159,114373,203616,328871,470523,609823,690734,683570,-118,-91,-122,3600,0,0,0,0,138.839,179
8/8/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",46,69482,69474,15500,5958,5957,1233,14368,14250,0,0,3257,5287,5706,14250,13710,0,0,3239,4853,5618,0,0,783,0,NIL,540,0,0,0,0,0,0,0,0,0,0,0,13,13710,13682,14173,9685,11492,15988,4463,0,33,0,0,350,16864,350,0,0,0,3,46,0,0,449,975,661,2217,13237,3590,0,0,46166,52070,656223,612354,493543,352417,276654,373099,41489,101062,159915,271043,402945,587658,750846,763926,-116,-93,-122,3600,0,0,0,0,130.149,187
8/8/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,59976,59975,13877,4604,4604,773,12784,12766,0,0,3662,5169,3935,12766,12666,0,0,3658,5089,3919,0,0,256,0,NIL,100,0,0,0,0,0,0,0,0,0,0,0,13,12667,12641,12272,11274,13545,14545,998,0,2,0,0,177,19761,177,0,0,0,2,73,0,0,424,721,627,1621,12923,3488,0,0,41832,47448,544139,542210,511550,323260,245918,330334,46894,98596,148796,233112,330333,474960,597299,629018,-119,-91,-122,3600,0,0,0,0,121.744,174
8/8/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",21,54536,54536,15351,6057,6057,1345,14100,14060,1,0,3900,5400,4759,14060,13913,1,0,3888,5289,4735,0,0,358,0,NIL,147,0,0,0,0,0,0,0,0,0,0,0,13,13913,13885,13809,11614,13882,16081,2188,0,11,0,0,206,19754,206,0,0,0,4,59,0,0,493,698,532,1781,14565,3454,0,0,39688,52490,621261,547781,470936,346111,243216,317562,53531,103018,143447,250707,365286,520013,684470,726359,-118,-95,-122,3600,0,0,0,0,130.12,177
8/8/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",24,50837,50837,12448,3940,3940,714,11665,11632,0,0,3591,4381,3660,11632,11530,0,0,3583,4310,3637,0,0,274,0,NIL,102,0,0,0,0,0,0,0,0,0,0,0,12,11531,11510,11711,10422,12267,13557,1290,0,0,0,0,163,16894,162,0,0,1,4,19,0,0,268,531,434,1257,11490,2856,0,0,38396,35583,637092,555834,503997,352440,238804,438973,36685,76699,133551,234722,383162,553426,732294,705306,-119,-96,-122,3600,0,0,0,0,113.299,154
8/8/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",25,41475,41475,12182,2978,2978,1051,11495,11483,0,0,3963,4108,3412,11483,11455,0,0,3960,4091,3404,0,0,112,0,NIL,28,0,0,0,0,0,0,0,0,0,0,0,11,11454,11439,11870,11686,13565,13752,179,0,8,0,0,96,17865,96,0,0,0,1,26,0,0,197,540,556,1019,12025,2345,0,0,28436,29118,512612,483399,517234,409421,216676,280159,24454,61101,105123,200201,279191,446073,588632,576060,-120,-93,-122,3600,0,0,0,0,89.72,126
8/8/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",33,31314,31314,10506,1041,1041,87,9941,9933,0,0,3495,3453,2985,9933,9919,0,0,3494,3445,2980,0,0,92,0,NIL,14,0,0,0,0,0,0,0,0,0,0,0,12,9919,9911,10334,10239,11992,12087,95,0,0,0,0,65,15485,65,0,0,0,1,39,0,0,143,470,381,799,9460,2011,0,0,29871,19748,408606,377047,383423,343359,206718,333789,19455,44769,83341,174353,243842,339537,457223,489536,-120,-96,-122,3600,0,0,0,0,73.394,108
8/8/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",13,29872,29871,8960,823,823,49,8679,8663,0,0,3147,2951,2565,8663,8651,0,0,3143,2946,2562,0,0,81,0,NIL,12,0,0,0,0,0,0,0,0,0,0,0,10,8651,8646,9077,9008,10479,10550,69,0,2,0,0,26,12838,26,0,0,0,1,25,0,0,236,460,310,846,7610,1571,0,0,25258,14180,267678,255867,285943,245478,164227,275648,17840,34934,67033,136654,201172,250780,262255,292417,-120,-103,-122,3600,0,0,0,0,53.192,77
8/8/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,28427,28425,7224,655,655,12,7079,7074,0,0,2728,2253,2093,7074,7071,0,0,2727,2251,2093,0,0,65,0,NIL,3,0,0,0,0,0,0,0,0,0,0,0,10,7071,7067,7852,7822,8846,8878,32,0,0,0,0,16,10396,16,0,0,0,2,9,0,0,144,423,322,669,5516,1384,0,0,21480,24768,349242,217564,196815,186200,141970,223706,9181,28968,58445,90180,137491,197792,251482,258297,-120,-102,-122,3600,0,0,0,0,41.017,69
8/9/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",11,19434,19433,5810,506,506,5,5683,5681,0,0,2399,1532,1750,5681,5677,0,0,2399,1528,1750,0,0,63,0,NIL,4,0,0,0,0,0,0,0,0,0,0,0,7,5677,5673,6706,6670,7407,7443,36,0,0,0,0,17,8820,17,0,0,0,0,5,0,0,71,345,232,538,4553,1077,0,0,18468,24386,275336,227133,218509,183596,185459,403428,10111,29817,46957,99931,136085,225155,298309,239228,-120,-100,-122,3600,0,0,0,0,33.959,53
8/9/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,19668,19668,5269,536,536,17,5113,5111,0,0,2111,1198,1802,5111,5106,0,0,2111,1193,1802,0,0,57,0,NIL,5,0,0,0,0,0,0,0,0,0,0,0,8,5107,5107,6378,6354,6834,6858,24,0,0,0,0,8,7997,8,0,0,0,0,1,0,0,38,332,151,308,4211,1093,0,0,12509,14541,270084,304109,564034,263585,214351,375963,13273,29339,49169,42692,70254,115734,201396,229222,-120,-104,-123,3600,0,0,0,0,32.665,53
8/9/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,20475,20474,5667,594,594,7,5597,5590,0,0,2180,1255,2155,5590,5582,0,0,2180,1247,2155,0,0,67,0,NIL,8,0,0,0,0,0,0,0,0,0,0,0,8,5582,5575,7039,6745,7266,7560,140,154,0,0,0,9,8545,7,2,0,0,0,7,0,0,58,321,193,409,4535,1011,0,0,11289,5201,291146,198128,208958,174504,125063,202244,12671,33237,74271,61951,104533,164282,229679,264733,-121,-103,-123,3600,0,0,0,0,28.75,49
8/9/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,22494,22494,5226,562,562,4,5139,5134,0,0,2132,1050,1952,5134,5122,0,0,2131,1040,1951,0,0,59,0,NIL,12,0,0,0,0,0,0,0,0,0,0,0,7,5122,5120,6568,6538,6996,7026,30,0,0,0,0,4,8015,4,0,0,0,0,16,0,0,82,305,190,313,4213,805,0,0,13446,7607,326761,195978,150122,93497,137125,177182,12077,61059,70494,83631,181769,193803,177020,276870,-121,-103,-123,3600,0,0,0,0,24.427,42
8/9/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,23011,23011,5585,1450,1450,871,5492,5487,0,0,2384,1227,1876,5487,5472,0,0,2383,1214,1875,0,0,72,0,NIL,15,0,0,0,0,0,0,0,0,0,0,0,10,5472,5471,6765,6699,7235,7303,67,0,1,0,0,9,8555,9,0,0,0,0,6,0,0,96,188,164,364,5557,1050,0,0,12455,7812,318257,155187,129519,104339,159621,239380,13566,32486,73578,82289,141223,173354,221754,261482,-120,-103,-123,3600,0,0,0,0,27.403,47
8/9/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,22267,22265,6792,593,593,14,6583,6581,0,0,2743,1776,2062,6581,6572,0,0,2743,1768,2061,0,0,65,0,NIL,9,0,0,0,0,0,0,0,0,0,0,0,10,6572,6569,7576,7533,8352,8396,42,0,2,0,0,10,9895,10,0,0,0,0,4,0,0,107,192,365,499,5564,1336,0,0,23598,15661,253885,218162,199500,159210,155977,300000,9912,32338,51437,74270,139436,185965,291875,288079,-120,-102,-123,3600,0,0,0,0,35.719,60
